 id,cancer,resp,neuro,qtri00,qtri90,val90,pov00,pov09,inc00,inc09,pubass00,pubass09,totpop00,totpop09,pfb00,pfb09,pu1800,pu1809,po6500,po6509,pfhh00,pfhh09,phsd00,phsd09,pba00,pba09,medval00,medval09,ntri00,ntri09,nata,ppw00,ppw09,ppa00,ppa09,ppb00,ppb09,pph00,pph09,pneng00,pneng09,crime,api_elem,api_hs,dairport,dbeach,dcollege,dsports,dwater,units00,occ_units00,pocc_units00,pocc_0_units00,pocc_1_units00,pocc_2_units00,pocc_3_units00,pocc_4_units00,pocc_5m_units00,pdetach00,pmobile00,pb90_00,pb80_00,pb70_00,pb60_00,pb50_00,pb40_00,pb30_00,pkitchen00,pbath00,manuf,units90,occ_units90,pocc_units90,pocc_0_units90,pocc_1_units90,pocc_2_units90,pocc_3_units90,pocc_4_units90,pocc_5_units90,pdetach90,pmobile90,pb80_90,pb70_90,pb60_90,pb50_90,pb40_90,pb30_90,pkitchen90,pbath90,inc90,pov90,pa90,asian90,black90,hisp90,white90,pu18_90,pg65_90,pforeign90,pfhh90,phsd90,pnohigh90,pba90,med_val_occ90,med_month_ownercost_mort90,med_month_ownercost_nomort90,prent, delta_a, delta_b, delta_h, delta_w, delta_b_6, delta_b_9,vcrime
186300,84.23152857,21.66535448,0.255249012,2062,7837.8075,195600,0.1338235,0.0691523,45921,75756,0.0504073,0.0390467,6120,6299,0.4833333,0.4045087,0.2692811,0.2243213,0.0874183,0.1047785,0.2517839,0.2383367,0.0957747,0,0.2673116,0.327277,189900,566100,2,3,84.2315286,0.1887255,0.179076,0.1954248,0.2713129,0.0243464,0.0185744,0.5650327,0.5216701,0.19,0.176,1395,511,595,14.9,24.3,2.3,4.5,11.7,2057,1962,0.9538162,0.0173293,0.1019368,0.1957187,0.2043833,0.0514781,0.0147808,0.5642202,0,0.0361876,0.0453619,0.0438328,0.1044852,0.0810398,0.1090724,0.1656473,0.9888186,0.9888186,0.1506309,1954,1862,0.9529171,0.0665951,0.2218045,0.3941998,0.2556391,0.0617615,0,0.9523382,0,0.0701439,0.0341727,0.1708633,0.2032374,0.2302158,0.2913669,0.9851586,0.9892589,38227,0.128436,0.1192469,0.1966605,0.0256367,0.5240344,0.4370045,0.2546804,0.0882105,0.4584247,0.1747573,0.3359375,0.2058178,0.2450604,195600,1098,197,0.4143731,3.119838267,1.421739903,0.948382753,1.135315907,2.449618554,3.477515521,168
186401,105.3806482,24.57176449,0.336750104,162,512.8075,164800,0.378522,0.2532936,24588,36215,0.1468014,0.0395661,6239,6460,0.5635518,0.4914861,0.374419,0.3382353,0.0432762,0.0654799,0.257586,0.2093172,0.1514477,0.2229,0.0622782,0.1172805,133800,315900,2,2,105.3806482,0.037506,0.0473684,0.0596249,0.0487616,0.0121814,0.0143963,0.8802693,0.8764706,0.4,0.294,1256,539,595,13.4,23.5,3.3,4.9,10.2,1589,1483,0.9332914,0.0053945,0.0559676,0.0451787,0.0310182,0,0,0.1193527,0,0,0,0,0.008766,0.0202293,0.0148348,0.0937289,0.938326,0.938326,0.3183068,1336,1130,0.8458084,0.1141593,0.3424779,0.4646018,0.0725664,0.0061947,0,0.8955224,0,0.0348259,0.039801,0.079602,0.119403,0.3482587,0.3781095,0.9723054,0.9964602,27000,0.227143,0.1268116,0.0672102,0,0.8840724,0.2686419,0.3678664,0.0385763,0.6365082,0.2023121,0.3007916,0.4710958,0.0517688,164800,857,134,0.862441,0.147498261,-0.712931435,0.256079819,-1.584959558,0.314944068,1.342841033,370
186402,96.00536431,24.00423699,0.317549194,2062,7349.0575,178100,0.2318357,0.1560911,32247,48804,0.1035912,0,5777,5311,0.5670763,0.4718509,0.321274,0.2351723,0.0720097,0.1061947,0.2549828,0.2683424,0.1144414,0.0261,0.1167183,0.2104806,172100,465600,3,2,96.0053643,0.0649126,0.1029938,0.1521551,0.1173037,0.0062316,0,0.7625065,0.7623799,0.28,0.209,1256,516,595,14.4,23.3,3.2,3.9,11,1509,1455,0.9642147,0.0185567,0.1147766,0.0886598,0.1037801,0.0316151,0.0054983,0.2838488,0,0.0034364,0.0206186,0.0164948,0.0364261,0.0378007,0.0604811,0.1876289,0.991385,0.991385,0.2302158,1445,1365,0.9446367,0.0754579,0.3025641,0.3684982,0.2,0.0285714,0.0249084,0.8444023,0,0.0322581,0.0379507,0.0512334,0.0721063,0.1385199,0.6679317,0.9910035,0.9912088,27712,0.227043,0.1286844,0.1759293,0.0057048,0.7270887,0.3671329,0.3152374,0.0684579,0.5668016,0.1997503,0.1887202,0.3131488,0.117301,178100,989,171,0.6371134,1.530424145,-11.11093356,0.75398258,-0.285992848,-16.99080239,-22.8706607,370
187100,101.9079308,25.60263419,0.330140671,2062,7837.8075,218200,0.1316214,0.0798278,38497,51309,0.0535332,0.013245,6849,6038,0.5031391,0.4614111,0.2528836,0.1911229,0.1147613,0.1351441,0.3122852,0.3364238,0.0139276,0.0929,0.1799871,0.3183947,192500,564200,3,3,101.9079308,0.1753541,0.1992382,0.2452913,0.2328586,0.0073003,0.0049685,0.5459191,0.5515071,0.16,0.272,1256,668,595,12.7,22.5,3.7,4.9,9.2,2444,2328,0.9525368,0.0287801,0.0700172,0.1885739,0.1060997,0.0244845,0,0.3350515,0,0.0030069,0.0064433,0.007732,0.0287801,0.0476804,0.0863402,0.2379725,0.9824059,0.9824059,0.1005626,2426,2305,0.9501237,0.1036876,0.3145336,0.3908894,0.1561822,0.0238612,0.010846,0.8780738,0,0.017418,0.0276639,0.0245902,0.1229508,0.1885246,0.602459,0.9674361,0.9926247,30549,0.10009,0.116543,0.2502613,0.0089592,0.5038077,0.4861878,0.2442885,0.1184112,0.5126176,0.1579545,0.139738,0.2157277,0.1852113,218200,1071,166,0.5820447,2.523939259,-0.398287871,0.78365798,0.759240204,0.629565588,1.65746253,370
187200,116.0072971,24.78837588,0.322721317,2062,7349.0575,139700,0.2346457,0.12815,32841,46840,0.1009975,0.0097087,3178,3284,0.4977974,0.4610232,0.3388924,0.3011571,0.0534928,0.0746041,0.25875,0.2997573,0.1454545,0.1209,0.1072685,0.164309,154500,375200,3,2,116.0072971,0.062618,0.0688185,0.1145374,0.0968331,0.0091252,0,0.7995595,0.8334348,0.24,0.265,1256,566,541,14.5,22.4,4.2,3.2,10.7,837,800,0.9557945,0.0175,0.10875,0.1675,0.14125,0,0.01375,0.39625,0,0.0125,0.01875,0.0325,0.03,0.1025,0.0975,0.155,0.9725209,0.9725209,0.2072,825,783,0.9490909,0.1226054,0.3793103,0.2733078,0.1762452,0.0204342,0.0280971,0.9183673,0.0087464,0,0.1166181,0.0641399,0.2390671,0.1545189,0.4110787,0.9684848,0.9795658,30774,0.150974,0.0905707,0.1622821,0,0.7584786,0.3156894,0.3337559,0.0944533,0.4767036,0.1843818,0.2625899,0.4033313,0.0618679,139700,963,140,0.55125,0.99940895,-10.94799451,0.581325387,-1.053701165,-16.82786323,-22.70772154,370
187300,152.0071656,34.22457871,0.453087864,2062,7349.0575,229600,0.1334908,0.0924774,47451,69486,0.0355966,0.0270985,3390,3536,0.4041298,0.3184389,0.159587,0.146776,0.0828909,0.0786199,0.3227723,0.3661599,0.1308411,0.2706,0.3982267,0.4671887,262900,672600,3,2,152.0071656,0.4020649,0.376414,0.1631268,0.1801471,0.0460177,0.0248869,0.3454277,0.3704751,0.09,0.11,1256,678,505,13.9,21.8,3.8,3.5,10,1611,1515,0.9404097,0.0039604,0.0706271,0.1907591,0.1161716,0.0244224,0,0.3452145,0,0.0145215,0.0231023,0.020462,0.0237624,0.0778878,0.0712871,0.1749175,0.9708256,0.9708256,0.0594059,1547,1397,0.9030381,0.0680029,0.2720115,0.4688618,0.1832498,0,0.007874,0.7565359,0,0.0588235,0.0637255,0.0816993,0.1503268,0.1584967,0.4869281,1,1,36663,0.128114,0.0614955,0.1696284,0.057189,0.285622,0.5738288,0.1731825,0.0849758,0.3137318,0.3833866,0.0895522,0.087284,0.3748339,229600,1286,160,0.5940594,2.186052403,1.046743919,0.439207385,1.224790499,2.074619614,3.102516578,370
188100,88.25858401,21.56801864,0.268578675,24897,5951.95,218578,0.1153935,0.1291298,34236,44359,0.0569767,0.0164204,4348,4673,0.4643514,0.4279906,0.2419503,0.1968757,0.0887764,0.1050717,0.3499421,0.3021346,0.2439024,0,0.2470133,0.3574909,195000,571800,5,6,88.258584,0.24931,0.2647122,0.1044158,0.1112776,0.025069,0.0196876,0.5892364,0.5979028,0.16,0.202,1256,607,590,10.5,23,2.3,7.1,7.4,1805,1726,0.9562327,0.0202781,0.0457706,0.1199305,0.0573581,0.004635,0,0.1720742,0,0.0023175,0,0,0.023175,0.0654693,0.0469293,0.1100811,0.9905817,0.9905817,0.1184944,1893,1795,0.9482303,0.1604457,0.4122563,0.2997214,0.1075209,0.0206128,0,0.7990431,0,0,0.0454545,0.0382775,0.1004785,0.2559808,0.562201,0.9989434,1,25666,0.15137,0.0789916,0.1142857,0.0398268,0.5718614,0.547619,0.2439394,0.0939394,0.4422078,0.2340792,0.2983193,0.1957114,0.2402995,218578,1233,169,0.7520278,1.150782345,-2.50E-02,0.245365337,0.290870665,1.002859328,2.030756293,370
188200,85.98204962,22.60698349,0.261830422,24907,5965.7,509462,0.113522,0.0599385,45859,67846,0.036352,0.0032938,5767,5856,0.3098665,0.2844945,0.1127102,0.1502732,0.1349055,0.1118511,0.3611377,0.32444,0,0,0.5117302,0.5641472,518000,1000001,7,8,85.9820496,0.5912953,0.587944,0.1588348,0.159153,0.0471649,0.0445697,0.1605688,0.1512978,0.09,0.073,1256,634,605,9,21.9,3.3,8.4,5.4,3247,3129,0.9636588,0.001598,0.0217322,0.107063,0.1073826,0.0706296,0.0095877,0.2412912,0,0.0031959,0.0134228,0.057846,0.026526,0.0488974,0.043784,0.1243209,0.9876809,0.9876809,0.0249433,3316,3059,0.922497,0.0938215,0.4259562,0.2732919,0.11932,0.0679961,0.0196143,0.7426035,0,0.0236686,0.1065089,0.1508876,0.1370809,0.1282051,0.4428008,0.9828106,0.9836548,41094,0.067165,0.038349,0.1320493,0.041645,0.1565157,0.765747,0.1138296,0.1572098,0.2637515,0.1122881,0.1327434,0.0259631,0.4386516,509462,1745,360,0.682007,2.853257496,2.617706397,7.63E-02,2.530760022,3.645589962,4.673486934,370
188300,93.87195772,23.03216873,0.319458442,0,488.75,223000,0.0587595,0.0517952,50000,69534,0.0428779,0.0231381,3694,3398,0.506497,0.4005297,0.1951814,0.1444968,0.1540336,0.1880518,0.3191027,0.2979031,0,0,0.2840259,0.4437892,218200,638700,0,1,93.8719577,0.3064429,0.4376104,0.2866811,0.2878164,0.0140769,0.0058858,0.3492149,0.2451442,0.13,0.102,1256,605,590,11.8,22.5,3.2,5.7,8.3,1431,1382,0.9657582,0.0130246,0.1410999,0.2937771,0.0969609,0.0188133,0.012301,0.4630969,0,0,0,0.0115774,0.0390738,0.0542692,0.0926194,0.378437,0.9958071,0.9958071,0.0366404,1436,1379,0.9603064,0.1051487,0.1892676,0.4641044,0.1849166,0.0471356,0.0094271,0.837388,0,0,0,0.0371319,0.0857875,0.184379,0.6927016,0.994429,1,33693,0.090544,0.0758468,0.2864778,0.0090861,0.364511,0.5769642,0.1982897,0.1392304,0.4869054,0.1542289,0.1470588,0.1305013,0.2456946,223000,1069,157,0.4240232,2.66563731,7.27E-02,-0.187596804,1.606788608,1.100512168,2.128409096,370
189100,95.67470099,24.15802298,0.333567778,0,0,346800,0.1586669,0.0471567,37588,57321,0.0390346,0.0046325,6271,5780,0.4339021,0.3546713,0.113379,0.0698962,0.1452719,0.1463668,0.3941649,0.4369981,0.0650406,0.1923,0.4257797,0.5607256,379400,580200,0,0,95.674701,0.6168075,0.6884083,0.1221496,0.1373702,0.0290225,0.0294118,0.1634508,0.1266436,0.12,0.093,1256,694,473,11.4,20,1.9,6,6.9,3498,3359,0.960263,0.0047633,0.0482286,0.0628163,0.0473355,0.0360226,0.0077404,0.1062816,0,0.0074427,0.0128014,0.024412,0.0473355,0.0232212,0.0098244,0.0818696,0.9779874,0.9779874,0.0548693,3457,3247,0.9392537,0.1151832,0.4271635,0.3239914,0.0936249,0.0237142,0.0163228,0.5042857,0,0.0185714,0.0942857,0.2671429,0.1542857,0.0685714,0.3971429,0.98814,0.9975362,31163,0.120455,0.1132824,0.1261981,0.0327476,0.1693291,0.7664537,0.1265176,0.1803514,0.4290735,0.1185031,0.0372671,0.1240833,0.3316154,346800,1597,192,0.7930932,2.013561942,1.213350516,-0.458033749,1.842873339,2.241231111,3.269128081,370
189200,93.95200916,23.67256207,0.325635995,0,0,500001,0.1519254,0.1677242,35084,52626,0.0660349,0.0228325,6681,5831,0.4568178,0.3116104,0.1472833,0.1090722,0.1350097,0.1516035,0.3428833,0.402962,0.0851064,0,0.4298142,0.5646288,556500,1000001,0,0,93.9520092,0.6508008,0.7712228,0.1086664,0.0732293,0.0327795,0.0205797,0.142793,0.1185045,0.16,0.15,2784,609,473,11.4,19,1,6.5,6.6,3386,3281,0.96899,0.0115818,0.0158488,0.0478513,0.0819872,0.0594331,0.024078,0.2048156,0.0027431,0.0045718,0.0057909,0.0024383,0.0079244,0.0298689,0.0463273,0.1438586,0.9681039,0.9681039,0.0736055,3329,3147,0.945329,0.1951064,0.4121386,0.1801716,0.1058151,0.0753098,0.0314585,0.7857974,0.0128056,0.0407451,0.0314319,0.096624,0.1571595,0.1606519,0.5029104,0.980775,1,26286,0.148769,0.1734049,0.1085193,0.0388293,0.1648798,0.7933932,0.1534338,0.1583599,0.5141988,0.1619614,0.2985782,0.1521449,0.2856053,500001,1904,338,0.7592198,1.948868394,1.502973933,-0.215798047,2.517818011,2.53085266,3.558749627,1015
189300,80.15824943,22.57309514,0.252744545,9000,0,500001,0.1123668,0.0722689,96716,116250,0.0271108,0,3097,2975,0.296093,0.2238655,0.1562803,0.1690756,0.1966419,0.1754622,0.2295209,0.2219589,0,0,0.5804505,0.5869198,660100,1000001,1,0,80.1582494,0.7103649,0.6786554,0.1536971,0.1502521,0.0251857,0.0352941,0.0590894,0.1129412,0.04,0.024,2784,556,473,10.6,18.9,0.3,7.4,5.7,1355,1294,0.9549816,0,0.049459,0.1383308,0.3902628,0.183153,0.1020093,0.8632149,0,0.0085008,0.0208655,0.0795981,0.11051,0.1097372,0.125966,0.4080371,0.9963099,0.9963099,0.0884086,1327,1272,0.9585531,0.0290881,0.0361635,0.197327,0.3773585,0.2665094,0.0935535,0.9690266,0,0.0115044,0.0867257,0.2035398,0.1336283,0.1371681,0.4168141,1,1,73511,0.026095,0.0460318,0.1693072,0.0323082,0.0714508,0.776328,0.1432122,0.1736564,0.3153153,0.1695502,0.0619469,0.0465851,0.4942756,500001,2001,334,0.1367852,-1.542580827,11.11402997,0.298775274,2.820235448,12.14191543,13.1698124,1015
189400,75.6340907,20.90925843,0.226014695,0,0,438018,0.0782301,0.0608931,59375,81496,0.041841,0,2825,2956,0.1653097,0.1600135,0.0785841,0.0947226,0.1132743,0.0977673,0.3598803,0.4064853,0,0,0.6100478,0.6346979,456100,988800,0,0,75.6340907,0.8516814,0.8179973,0.0382301,0.0473613,0.0276106,0.0500677,0.0481416,0.0595399,0.02,0.004,2784,568,566,8.9,19.4,1.9,9.1,3.9,1748,1670,0.9553776,0.002994,0.0532934,0.2011976,0.1826347,0.0497006,0.0137725,0.4479042,0,0.0197605,0.0137725,0.0293413,0.1191617,0.0700599,0.0377246,0.2137725,0.9736842,0.9736842,0.028877,1727,1624,0.940359,0.0307882,0.2703202,0.4070197,0.226601,0.0461823,0.0184729,0.8850711,0,0.0236967,0.0841232,0.1682464,0.1291469,0.0793839,0.4988152,0.9884192,1,44957,0.050677,0.0350554,0.0353675,0.0325936,0.0485437,0.9032593,0.0759362,0.1154646,0.1369625,0.1234568,0,0.00476,0.497025,438018,1678,241,0.4964072,1.769311042,4.119204679,-0.783321201,2.643649728,5.14708981,6.174986784,1015
189500,90.52238345,24.25447198,0.316198171,9000,0,313800,0.1509054,0.1083733,35972,55028,0.0634864,0.0195581,4473,4383,0.2781131,0.2099019,0.0874134,0.1051791,0.0869662,0.0807666,0.3792487,0.3831945,0.1294118,0,0.4668829,0.6221607,393100,831700,1,0,90.5223835,0.6912587,0.7754962,0.0503018,0.0520192,0.0583501,0.0198494,0.133691,0.1300479,0.08,0.076,2784,557,532,10.3,17.9,1.1,8.5,5,2947,2795,0.9484221,0.0035778,0.0053667,0.0801431,0.0339893,0.0075134,0.019678,0.0794275,0.0035778,0.016458,0.0214669,0.008229,0,0.0085868,0.011449,0.0840787,0.9796403,0.9796403,0.0384063,3029,2767,0.9135028,0.2179255,0.4691001,0.2287676,0.062884,0.0173473,0.0039754,0.6068182,0,0.1022727,0.0659091,0.2136364,0.0727273,0.0477273,0.4977273,0.9900957,0.9830141,27531,0.196154,0.0906726,0.06,0.0732692,0.2730769,0.7173077,0.1267308,0.0898077,0.3282692,0.2607595,0.2393617,0.0813204,0.3365539,313800,1720,292,0.8497317,0.512688791,0.119374434,-1.01309388,1.43411075,1.147249209,2.175146173,1015
189600,109.6806603,27.17253563,0.344014976,0,0,433300,0.1849943,0.1406761,39254,62813,0.0097371,0.0084388,3511,3668,0.2160617,0.200109,0.0668762,0.065976,0.0808803,0.0760633,0.3026706,0.2299578,0.1020408,0.0167,0.5547594,0.5425039,451600,911800,0,0,109.6806603,0.6978069,0.7519084,0.0450014,0.0283533,0.0578183,0.1030534,0.1609228,0.0515267,0.05,0.023,2784,557,532,9.9,17.6,1.2,9.3,4.5,2119,1984,0.9362907,0.0126008,0.0498992,0.1013105,0.1421371,0.0252016,0.0070565,0.2555444,0.0025202,0.0277218,0.0514113,0,0.0322581,0.0564516,0.0408266,0.1295363,0.9669656,0.9669656,0.0354641,1998,1834,0.9179179,0.1717557,0.3478735,0.2726281,0.1821156,0.025627,0,0.8571429,0,0.0388007,0.042328,0.0440917,0.2645503,0.0864198,0.4955908,0.9449449,1,31987,0.116279,0.0497326,0.019053,0.0498739,0.1630709,0.8811992,0.1274867,0.0790137,0.2028579,0.3023256,0.4477612,0.035343,0.4358974,433300,1860,213,0.6617944,0.99612697,3.353471044,-1.647689043,2.349421442,4.381356127,5.409253101,1015
189701,76.99759303,20.40799854,0.220288551,0,0,514883,0.1033512,0.1903527,66841,77832,0.0068529,0.032748,3619,3856,0.1650239,0.1955394,0.0996902,0.0801349,0.1343284,0.1112552,0.3188188,0.4285714,0,0,0.5729525,0.6145727,573300,912600,0,0,76.997593,0.7524178,0.6960581,0.0676983,0.0754668,0.0511191,0.0718361,0.0820669,0.1014004,0.03,0.024,1566,670,586,7,21.1,3.9,10.5,2.8,2541,1970,0.7752853,0.0040609,0.071066,0.1431472,0.113198,0.1441624,0.0477157,0.4101523,0,0.0045685,0.0314721,0.0893401,0.1309645,0.0614213,0.0360406,0.1695431,0.9925227,0.9925227,0.0413892,2588,2104,0.812983,0.1364068,0.2115019,0.3222433,0.2086502,0.0960076,0.0256654,0.7613862,0,0.0930693,0.1851485,0.2475248,0.1584158,0.0524752,0.2643564,0.998068,0.996673,47015,0.053146,0.0241249,0.0668958,0.0465362,0.0793231,0.856954,0.1086727,0.1335272,0.148863,0.1828358,0.0645161,0.0049196,0.4893408,514883,1582,274,0.4766497,2.123000477,6.021773165,-0.16774572,2.974274919,7.049658849,8.077555824,294
189702,83.20527735,22.47384989,0.262832855,0,0,500001,0.0894171,0.1002066,49853,86528,0.0241779,0,1755,1936,0.2433503,0.1936983,0.0945105,0.0929752,0.1120543,0.1430785,0.3345794,0.3865843,0,0,0.5768463,0.6045428,602300,742100,0,0,83.2052774,0.8108262,0.6849173,0.0387464,0.0547521,0.0467236,0.0470041,0.0666667,0.1296488,0.05,0.054,2784,646,532,9.5,17.4,1.3,10.1,4,1198,1108,0.9248748,0,0.066787,0.1741877,0.1227437,0.0586643,0.0270758,0.2509025,0,0.0216607,0.032491,0.0198556,0.1083032,0.051444,0.0595668,0.1561372,1,1,0.0716846,1242,1145,0.9219002,0.1187773,0.2829694,0.3432314,0.1572052,0.0707424,0.0270742,0.5735608,0,0.0149254,0.0724947,0.3219616,0.1705757,0.0831556,0.336887,0.9863124,1,36974,0.123894,0.0242215,0.0422812,0.0609636,0.0412979,0.8795477,0.0629302,0.0983284,0.1445428,0.1219512,0.15625,0.0208938,0.4631457,500001,2001,361,0.5505415,1.680319611,3.588630857,0.140157346,2.348337143,4.616513189,5.64441016,1015
189800,85.39453732,22.48232428,0.325430552,0,36.8525,389500,0.1296567,0.0489601,42279,55938,0.0238569,0,2738,2308,0.3802045,0.2863951,0.0821768,0.1096187,0.1300219,0.1451473,0.3444149,0.3222714,0.0581395,0,0.4757785,0.6097815,536800,1000001,0,1,85.3945373,0.8177502,0.9332756,0.0376187,0.0168977,0.0343316,0.0034662,0.0701242,0.0337955,0.11,0.086,2784,647,509,11,15.1,1.7,8.8,5.5,1578,1504,0.9531052,0.0046543,0.0452128,0.1010638,0.0950798,0.043883,0.0132979,0.2287234,0,0.0192819,0.0212766,0.0166223,0.0139628,0,0.0033245,0.2287234,0.9664132,0.9664132,0.0386293,1578,1467,0.9296578,0.1206544,0.398773,0.2965235,0.1240627,0.0504431,0.0095433,0.8009709,0,0.0315534,0.0436893,0.0946602,0,0.0461165,0.7839806,0.9537389,0.9972733,31705,0.161993,0.0649087,0.045939,0.0422639,0.1558251,0.8669607,0.0694598,0.1256891,0.2862918,0.1901408,0,0.0357782,0.3653846,389500,1382,263,0.6968085,0.155093462,-0.856600103,-1.92918594,2.171530833,0.171163423,1.199060275,1015
189901,93.96986363,24.52361374,0.376073297,0,36.8525,357300,0.1371012,0.1666418,32685,38161,0.0309439,0.0121083,7310,6703,0.4414501,0.3983291,0.0856361,0.0881695,0.1183311,0.0898105,0.3667482,0.4653371,0.1237624,0,0.4818057,0.5561177,418400,621600,0,1,93.9698636,0.7701778,0.796509,0.0604651,0.0599731,0.047606,0.043861,0.078249,0.0783231,0.17,0.184,2784,647,509,10.7,15.7,1.3,9.4,5.1,4649,4499,0.967735,0.0084463,0.0444543,0.0504557,0.0166704,0.0017782,0.0011114,0.0191154,0,0,0.0084463,0.0475661,0.0366748,0.0093354,0.0011114,0.0197822,0.9864487,0.9864487,0.0480195,4613,3989,0.8647301,0.2238656,0.5179243,0.2313863,0.0162948,0.010529,0,0.2126789,0,0.1145194,0.4580777,0.1676892,0.0265849,0.0306748,0.202454,0.9846087,1,29714,0.126594,0.0574367,0.0557377,0.0724434,0.0899297,0.8569867,0.0679157,0.1083528,0.3416081,0.2277992,0,0.0363969,0.3680358,357300,1525,242,0.8770838,0.943935413,1.161501679,-1.264296389,1.737340227,2.189384484,3.217281456,1015
189902,97.27860712,24.86493159,0.400134896,0,36.8525,285000,0.1239049,0.1857005,30665,49208,0.0653595,0.0135455,5593,5175,0.5426426,0.4148792,0.0951189,0.0564251,0.1516181,0.1029952,0.3523248,0.3928209,0,0,0.4704955,0.5890156,203100,643300,0,1,97.2786071,0.7788307,0.7990338,0.0439836,0.0488889,0.0477382,0.0328502,0.0856428,0.0757488,0.23,0.22,2784,647,509,11.2,15.3,1.3,9.2,5.6,3126,3054,0.9769674,0,0.0045842,0.0199738,0,0,0.0039293,0.0098232,0,0,0.0098232,0,0,0.0049116,0,0.0137525,0.9948816,0.9948816,0.0654912,3104,2842,0.9155928,0.13019,0.4714989,0.3814215,0.0168895,0,0,0.4782609,0,0,0,0.3478261,0.0869565,0,0.5652174,0.9929124,1,20583,0.241643,0.1010526,0.0322191,0.0674587,0.0730971,0.8834072,0.0884011,0.1518325,0.481474,0.352381,0.0650406,0.109807,0.2853417,285000,2001,147,0.9715128,-0.28877139,-0.414024917,-2.68155592,0.798325761,0.613855451,1.641752421,1015
190100,93.46158829,24.51750943,0.351230922,0,36.8525,265700,0.1868009,0.1945924,27872,36412,0.0325054,0.0244743,5296,4882,0.4354959,0.317288,0.1019761,0.0573535,0.0704698,0.0780418,0.3200758,0.3667701,0.0763889,0,0.3899356,0.4795113,429600,1000001,0,1,93.4615883,0.6029078,0.6708316,0.083648,0.0807046,0.0630665,0.0350266,0.1995846,0.1810733,0.17,0.099,2784,634,509,10.7,16.2,0.5,9.4,5.1,3350,3196,0.9540299,0,0.0018773,0.0181477,0.008761,0.0053191,0,0.0162703,0,0,0,0.0040676,0,0.0015645,0,0.0284731,0.9477612,0.9477612,0.0445673,3343,2954,0.8836374,0.3997969,0.4204468,0.1475965,0.0165877,0.0115098,0.0040623,0.5878378,0,0,0.0675676,0,0.0608108,0.2027027,0.6689189,0.9611128,1,20273,0.279889,0.0765357,0.0686857,0.0855107,0.1941805,0.7796912,0.0752177,0.0874901,0.3551069,0.3076923,0.1069959,0.0511955,0.2514768,265700,1625,175,0.9658949,0.305780828,-0.202386431,-1.646996454,0.710840553,0.825493954,1.853390923,1015
190200,101.2033068,26.16337199,0.378128554,0,36.8525,0,0.3117182,0.2663551,19317,29314,0.0830073,0.0081395,6177,6206,0.4042415,0.4547212,0.1371216,0.0999033,0.1120285,0.0992588,0.352349,0.3546511,0.3608563,0,0.2955211,0.3238117,350000,1000001,0,1,101.2033068,0.4364578,0.4718015,0.065242,0.0489849,0.1024769,0.0681598,0.3491986,0.3747986,0.22,0.29,2784,539,532,10.6,17.1,0.6,8.8,5.2,3810,3576,0.9385827,0.0047539,0,0,0,0.0022371,0,0,0,0,0,0.0022371,0,0.0025168,0,0.0022371,0.9614173,0.9614173,0.0338147,4092,3556,0.8690127,0.5374016,0.3872328,0.0753656,0,0,0,0,0,0,0.25,0.75,0,0,0,0.902737,0.9735658,14286,0.352335,0.1320446,0.0299777,0.0667875,0.4598438,0.7002231,0.1670385,0.1006693,0.4683491,0.2866779,0.2639225,0.2287865,0.1726734,0,0,0,0.993009,-0.164491689,0.411626496,-0.995223033,0.404347216,1.43951037,2.467407343,1015
190301,104.2204627,25.43726056,0.381297728,9000,0,388500,0.2632427,0.1792291,22020,33618,0.0900456,0,5676,4670,0.54105,0.5368308,0.1800564,0.0800857,0.0990134,0.0794433,0.3114816,0.248308,0.3219178,0.098,0.261811,0.4377359,238600,466700,1,0,104.2204627,0.5276603,0.5244111,0.0628964,0.1098501,0.0621917,0.0659529,0.2605708,0.2601713,0.27,0.274,2784,526,473,11,18,0.5,7.6,5.8,2774,2639,0.9513338,0,0.0197044,0.0143994,0.0034104,0.0026525,0.0037893,0.0132626,0,0,0.0034104,0.0018947,0.010989,0.0064418,0.0049261,0.0162941,0.9297044,0.9297044,0.0657411,2874,2648,0.9213639,0.4055891,0.4021903,0.163142,0.0147281,0.0143505,0,0.4,0,0.0538462,0.0615385,0.1769231,0.1384615,0,0.5307692,0.9411969,0.9958459,17003,0.251554,0.2217988,0.0678747,0.0681927,0.2719758,0.7466221,0.1961532,0.1045939,0.5677953,0.2506739,0.154321,0.1442036,0.1861451,388500,1482,375,0.956044,0.498758858,0.288370881,-1.437443021,0.354321985,1.31625387,2.344150842,1015
