"","area","year","race","income","count"
"929",404302,"00","white","l",92
"930",404401,"00","white","l",149
"931",404402,"00","white","l",132
"932",404501,"00","white","l",70
"933",404502,"00","white","l",287
"934",404600,"00","white","l",28
"935",404701,"00","white","l",102
"936",404702,"00","white","l",62
"937",404703,"00","white","l",64
"938",404801,"00","white","l",176
"939",404802,"00","white","l",85
"940",404803,"00","white","l",54
"941",404901,"00","white","l",64
"942",404902,"00","white","l",107
"943",404903,"00","white","l",62
"944",405001,"00","white","l",84
"945",405002,"00","white","l",52
"946",405101,"00","white","l",96
"947",405102,"00","white","l",97
"948",405201,"00","white","l",128
"949",405202,"00","white","l",144
"950",405203,"00","white","l",35
"951",405300,"00","white","l",538
"952",405400,"00","white","l",228
"953",405500,"00","white","l",436
"954",405600,"00","white","l",428
"955",405700,"00","white","l",607
"956",405800,"00","white","l",298
"957",405900,"00","white","l",353
"958",406000,"00","white","l",365
"959",406101,"00","white","l",376
"960",406102,"00","white","l",734
"961",406200,"00","white","l",399
"962",406300,"00","white","l",282
"963",406402,"00","white","l",121
"964",406411,"00","white","l",77
"965",406412,"00","white","l",166
"966",406500,"00","white","l",335
"967",406601,"00","white","l",254
"968",406602,"00","white","l",207
"969",406700,"00","white","l",409
"970",406800,"00","white","l",184
"971",406900,"00","white","l",199
"972",407001,"00","white","l",112
"973",407002,"00","white","l",50
"974",407101,"00","white","l",78
"975",407102,"00","white","l",41
"976",407200,"00","white","l",143
"977",407301,"00","white","l",91
"978",407302,"00","white","l",78
"979",407400,"00","white","l",59
"980",407500,"00","white","l",222
"981",407600,"00","white","l",188
"982",407701,"00","white","l",37
"983",407702,"00","white","l",117
"984",407800,"00","white","l",181
"985",407900,"00","white","l",153
"986",408001,"00","white","l",216
"987",408002,"00","white","l",240
"988",408101,"00","white","l",283
"989",408102,"00","white","l",131
"990",408132,"00","white","l",152
"991",408133,"00","white","l",117
"992",408134,"00","white","l",92
"993",408135,"00","white","l",33
"994",408202,"00","white","l",61
"995",408211,"00","white","l",250
"996",408212,"00","white","l",171
"997",408301,"00","white","l",103
"998",408302,"00","white","l",80
"999",408303,"00","white","l",160
"1000",408401,"00","white","l",167
"1001",408402,"00","white","l",393
"1002",408501,"00","white","l",79
"1003",408502,"00","white","l",245
"1004",408503,"00","white","l",234
"1005",408601,"00","white","l",218
"1006",408623,"00","white","l",121
"1007",408624,"00","white","l",80
"1008",408625,"00","white","l",175
"1009",408626,"00","white","l",130
"1010",408627,"00","white","l",68
"1011",408628,"00","white","l",73
"1012",408629,"00","white","l",121
"1013",408703,"00","white","l",25
"1014",408704,"00","white","l",123
"1015",408705,"00","white","l",136
"1016",408706,"00","white","l",28
"1017",408721,"00","white","l",190
"1018",408722,"00","white","l",123
"1019",408800,"00","white","l",164
"1020",430001,"00","white","l",275
"1021",430002,"00","white","l",543
"1022",430101,"00","white","l",464
"1023",430102,"00","white","l",181
"1024",430200,"00","white","l",129
"1025",430301,"00","white","l",420
"1026",430302,"00","white","l",757
"1027",430400,"00","white","l",278
"1028",430501,"00","white","l",425
"1029",430502,"00","white","l",851
"1030",430600,"00","white","l",185
"1031",430701,"00","white","l",402
"1032",430721,"00","white","l",382
"1033",430723,"00","white","l",427
"1034",430724,"00","white","l",603
"1035",430801,"00","white","l",431
"1036",430802,"00","white","l",299
"1037",430803,"00","white","l",348
"1038",430900,"00","white","l",781
"1039",431001,"00","white","l",852
"1040",431002,"00","white","l",519
"1041",431100,"00","white","l",279
"1042",431200,"00","white","l",214
"1043",431300,"00","white","l",197
"1044",431400,"00","white","l",395
"1045",431500,"00","white","l",960
"1046",431600,"00","white","l",224
"1047",431700,"00","white","l",435
"1048",431800,"00","white","l",443
"1049",431900,"00","white","l",382
"1050",432000,"00","white","l",624
"1051",432101,"00","white","l",292
"1052",432102,"00","white","l",318
"1053",432201,"00","white","l",186
"1054",432202,"00","white","l",182
"1055",432300,"00","white","l",208
"1056",432401,"00","white","l",142
"1057",432402,"00","white","l",183
"1058",432500,"00","white","l",403
"1059",432601,"00","white","l",186
"1060",432602,"00","white","l",140
"1061",432700,"00","white","l",91
"1062",432801,"00","white","l",66
"1063",432802,"00","white","l",92
"1064",432901,"00","white","l",120
"1065",432902,"00","white","l",111
"1066",433100,"00","white","l",110
"1067",433200,"00","white","l",140
"1068",433301,"00","white","l",148
"1069",433302,"00","white","l",58
"1070",433303,"00","white","l",53
"1071",433401,"00","white","l",29
"1072",433402,"00","white","l",80
"1073",433403,"00","white","l",91
"1074",433501,"00","white","l",34
"1075",433502,"00","white","l",57
"1076",433601,"00","white","l",113
"1077",433602,"00","white","l",65
"1078",433700,"00","white","l",76
"1079",433801,"00","white","l",50
"1080",433802,"00","white","l",72
"1081",433901,"00","white","l",61
"1082",433902,"00","white","l",58
"1083",434001,"00","white","l",85
"1084",434002,"00","white","l",83
"1085",460000,"00","white","l",264
"1086",460200,"00","white","l",221
"1087",460301,"00","white","l",94
"1088",460302,"00","white","l",89
"1089",460501,"00","white","l",312
"1090",460502,"00","white","l",226
"1091",460600,"00","white","l",238
"1092",460700,"00","white","l",303
"1093",460800,"00","white","l",213
"1094",460900,"00","white","l",48
"1095",461000,"00","white","l",88
"1096",461100,"00","white","l",223
"1097",461200,"00","white","l",302
"1098",461300,"00","white","l",850
"1099",461400,"00","white","l",349
"1100",461500,"00","white","l",257
"1101",461600,"00","white","l",88
"1102",461900,"00","white","l",508
"1103",462000,"00","white","l",85
"1104",462100,"00","white","l",233
"1105",462200,"00","white","l",667
"1106",462300,"00","white","l",639
"1107",462400,"00","white","l",428
"1108",462500,"00","white","l",661
"1109",462600,"00","white","l",220
"1110",462700,"00","white","l",549
"1111",462800,"00","white","l",258
"1112",462900,"00","white","l",359
"1113",463000,"00","white","l",139
"1114",463101,"00","white","l",216
"1115",463102,"00","white","l",226
"1116",463200,"00","white","l",395
"1117",463300,"00","white","l",209
"1118",463400,"00","white","l",663
"1119",463500,"00","white","l",835
"1120",463600,"00","white","l",1624
"1121",463700,"00","white","l",178
"1122",463800,"00","white","l",318
"1123",463900,"00","white","l",377
"1124",464000,"00","white","l",517
"1125",464100,"00","white","l",223
"1126",464200,"00","white","l",173
"1127",480002,"00","white","l",105
"1128",480011,"00","white","l",430
"1129",480012,"00","white","l",463
"1130",480101,"00","white","l",256
"1131",480102,"00","white","l",210
"1132",480201,"00","white","l",258
"1133",480202,"00","white","l",200
"1134",480301,"00","white","l",324
"1135",480302,"00","white","l",278
"1136",480400,"00","white","l",447
"1137",480500,"00","white","l",461
"1138",480600,"00","white","l",948
"1139",480702,"00","white","l",243
"1140",480703,"00","white","l",312
"1141",480704,"00","white","l",592
"1142",480802,"00","white","l",121
"1143",480803,"00","white","l",157
"1144",480804,"00","white","l",151
"1145",480901,"00","white","l",91
"1146",480902,"00","white","l",65
"1147",480903,"00","white","l",66
"1148",481001,"00","white","l",277
"1149",481002,"00","white","l",192
"1150",481101,"00","white","l",219
"1151",481102,"00","white","l",205
"1152",481103,"00","white","l",110
"1153",481201,"00","white","l",248
"1154",481202,"00","white","l",312
"1155",481300,"00","white","l",83
"1156",481401,"00","white","l",144
"1157",481402,"00","white","l",197
"1158",481500,"00","white","l",277
"1159",481602,"00","white","l",230
"1160",481603,"00","white","l",92
"1161",481604,"00","white","l",81
"1162",481711,"00","white","l",35
"1163",481712,"00","white","l",62
"1164",481713,"00","white","l",38
"1165",481714,"00","white","l",53
"1166",481800,"00","white","l",126
"1167",481901,"00","white","l",252
"1168",481902,"00","white","l",81
"1169",482001,"00","white","l",34
"1170",482002,"00","white","l",140
"1171",482101,"00","white","l",99
"1172",482102,"00","white","l",75
"1173",482201,"00","white","l",61
"1174",482202,"00","white","l",85
"1175",482301,"00","white","l",62
"1176",482303,"00","white","l",77
"1177",482304,"00","white","l",84
"1178",482401,"00","white","l",56
"1179",482402,"00","white","l",114
"1180",482502,"00","white","l",28
"1181",482503,"00","white","l",61
"1182",482521,"00","white","l",101
"1183",482522,"00","white","l",97
"1184",482600,"00","white","l",153
"1185",482701,"00","white","l",82
"1186",482702,"00","white","l",122
"1187",482800,"00","white","l",130
"1188",500100,"00","white","l",145
"1189",500201,"00","white","l",401
"1190",500202,"00","white","l",282
"1191",500300,"00","white","l",112
"1192",500401,"00","white","l",85
"1193",500402,"00","white","l",74
"1194",500500,"00","white","l",86
"1195",500600,"00","white","l",49
"1196",500700,"00","white","l",164
"1197",500800,"00","white","l",121
"1198",500900,"00","white","l",176
"1199",501000,"00","white","l",333
"1200",501200,"00","white","l",221
"1201",501300,"00","white","l",510
"1202",501400,"00","white","l",172
"1203",501503,"00","white","l",467
"1204",501504,"00","white","l",497
"1205",501600,"00","white","l",454
"1206",501700,"00","white","l",295
"1207",501801,"00","white","l",368
"1208",501802,"00","white","l",333
"1209",501900,"00","white","l",334
"1210",502001,"00","white","l",256
"1211",502002,"00","white","l",300
"1212",502100,"00","white","l",304
"1213",502200,"00","white","l",363
"1214",502301,"00","white","l",125
"1215",502302,"00","white","l",48
"1216",502401,"00","white","l",111
"1217",502402,"00","white","l",86
"1218",502500,"00","white","l",131
"1219",502601,"00","white","l",184
"1220",502602,"00","white","l",160
"1221",502700,"00","white","l",180
"1222",502800,"00","white","l",585
"1223",502901,"00","white","l",277
"1224",502902,"00","white","l",130
"1225",503000,"00","white","l",87
"1226",503101,"00","white","l",396
"1227",503102,"00","white","l",199
"1228",503201,"00","white","l",174
"1229",503202,"00","white","l",260
"1230",503301,"00","white","l",363
"1231",503302,"00","white","l",380
"1232",503401,"00","white","l",811
"1233",503402,"00","white","l",398
"1234",503501,"00","white","l",481
"1235",503502,"00","white","l",425
"1236",503601,"00","white","l",241
"1237",503602,"00","white","l",322
"1238",503701,"00","white","l",525
"1239",503702,"00","white","l",508
"1240",503703,"00","white","l",687
"1241",503801,"00","white","l",196
"1242",503802,"00","white","l",325
"1243",503901,"00","white","l",209
"1244",503902,"00","white","l",355
"1245",504001,"00","white","l",430
"1246",504002,"00","white","l",438
"1247",504101,"00","white","l",290
"1248",530003,"00","white","l",108
"1249",530004,"00","white","l",162
"1250",530005,"00","white","l",77
"1251",530006,"00","white","l",181
"1252",530101,"00","white","l",211
"1253",530102,"00","white","l",259
"1254",530202,"00","white","l",106
"1255",530203,"00","white","l",87
"1256",530204,"00","white","l",82
"1257",530301,"00","white","l",26
"1258",530302,"00","white","l",55
"1259",530400,"00","white","l",42
"1260",530500,"00","white","l",12
"1261",530601,"00","white","l",8
"1262",530602,"00","white","l",2
"1263",530700,"00","white","l",17
"1264",530801,"00","white","l",20
"1265",530802,"00","white","l",14
"1266",530901,"00","white","l",6
"1267",530902,"00","white","l",31
"1268",531000,"00","white","l",23
"1269",531101,"00","white","l",22
"1270",531102,"00","white","l",18
"1271",531201,"00","white","l",19
"1272",531202,"00","white","l",21
"1273",531301,"00","white","l",23
"1274",531302,"00","white","l",18
"1275",531501,"00","white","l",31
"1276",531502,"00","white","l",10
"1277",531602,"00","white","l",20
"1278",531603,"00","white","l",17
"1279",531604,"00","white","l",24
"1280",531701,"00","white","l",26
"1281",531702,"00","white","l",27
"1282",531800,"00","white","l",51
"1283",531901,"00","white","l",58
"1284",531902,"00","white","l",75
"1285",532001,"00","white","l",51
"1286",532002,"00","white","l",83
"1287",532101,"00","white","l",90
"1288",532102,"00","white","l",97
"1289",532200,"00","white","l",92
"1290",532302,"00","white","l",40
"1291",532303,"00","white","l",40
"1292",532304,"00","white","l",76
"1293",532500,"00","white","l",33
"1294",532603,"00","white","l",31
"1295",532604,"00","white","l",20
"1296",532605,"00","white","l",25
"1297",532606,"00","white","l",48
"1298",532700,"00","white","l",6
"1299",532800,"00","white","l",13
"1300",532900,"00","white","l",13
"1301",533000,"00","white","l",16
"1302",533103,"00","white","l",9
"1303",533104,"00","white","l",65
"1304",533105,"00","white","l",21
"1305",533106,"00","white","l",27
"1306",533107,"00","white","l",56
"1307",533201,"00","white","l",16
"1308",533202,"00","white","l",31
"1309",533203,"00","white","l",11
"1310",533300,"00","white","l",26
"1311",533401,"00","white","l",46
"1312",533402,"00","white","l",20
"1313",533403,"00","white","l",19
"1314",533501,"00","white","l",31
"1315",533502,"00","white","l",15
"1316",533503,"00","white","l",16
"1317",533601,"00","white","l",62
"1318",533602,"00","white","l",117
"1319",533603,"00","white","l",75
"1320",533701,"00","white","l",72
"1321",533702,"00","white","l",34
"1322",533703,"00","white","l",52
"1323",533801,"00","white","l",182
"1324",533803,"00","white","l",136
"1325",533804,"00","white","l",103
"1326",533901,"00","white","l",103
"1327",533902,"00","white","l",54
"1328",534001,"00","white","l",93
"1329",534002,"00","white","l",93
"1330",534101,"00","white","l",38
