"datazone","stayer","total","mover","one_year_mover_prop","ten_year_stayer_prop"
"S01001811",679,762,83,0.108923884514436,0.315608019097354
"S01001812",528,616,88,0.142857142857143,0.214058315601308
"S01001813",668,767,99,0.129074315514993,0.251079343985737
"S01001814",567,896,329,0.3671875,0.0102979432055168
"S01001815",822,922,100,0.108459869848156,0.317255357567653
"S01001816",930,1160,230,0.198275862068966,0.1097108533959
"S01001817",651,737,86,0.116689280868385,0.289157863416904
"S01001818",733,817,84,0.10281517747858,0.337924111893287
"S01001819",965,1116,151,0.135304659498208,0.233685188893956
"S01001820",755,919,164,0.178454842219804,0.14006009043511
"S01001821",283,830,547,0.659036144578313,2.12365239361452e-05
"S01001822",948,1090,142,0.130275229357798,0.24763863071541
"S01001823",909,1161,252,0.217054263565891,0.0865598778362132
"S01001824",727,833,106,0.127250900360144,0.256385874698354
"S01001825",737,889,152,0.170978627671541,0.153340639061991
"S01001826",807,1109,302,0.272317403065825,0.0416312916728439
"S01001827",941,1117,176,0.157564905998209,0.180038134024554
"S01001828",757,839,82,0.0977353992848629,0.35755197947027
"S01001829",613,735,122,0.165986394557823,0.16282884951889
"S01001830",880,1009,129,0.12784935579782,0.254633218312775
"S01001831",721,799,78,0.097622027534418,0.358001506384178
"S01001832",637,737,100,0.135685210312076,0.232658779101656
"S01001833",896,1077,181,0.168059424326834,0.158826535847552
"S01001834",526,603,77,0.127694859038143,0.255084646998019
"S01001835",529,774,245,0.316537467700258,0.0222406314533932
"S01001836",685,793,108,0.136191677175284,0.23129904612505
"S01001837",857,1002,145,0.144710578842315,0.209474423528208
"S01001838",542,617,75,0.121555915721232,0.273615833300603
"S01001839",878,1034,156,0.150870406189555,0.194867660614018
"S01001840",678,814,136,0.167076167076167,0.160713696340319
"S01001841",677,786,109,0.138676844783715,0.224730090383035
"S01001842",727,886,159,0.179458239277652,0.138358832827297
"S01001843",694,829,135,0.162846803377563,0.169063322263915
"S01001844",1381,3011,1630,0.541348389239455,0.000411935509698671
"S01001845",816,908,92,0.101321585903084,0.343592046611111
"S01001846",871,1016,145,0.142716535433071,0.214409720457333
"S01001847",775,1002,227,0.226546906187625,0.0766195875399433
"S01001848",730,857,127,0.148191365227538,0.201103848618262
"S01001849",576,697,121,0.173601147776184,0.148558345242661
"S01001850",713,877,164,0.187001140250855,0.126153517655532
"S01001851",665,839,174,0.207389749702026,0.0978581147460073
"S01001852",768,853,85,0.0996483001172333,0.350043396060602
"S01001853",719,813,94,0.115621156211562,0.292673531462608
"S01001854",782,1826,1044,0.571741511500548,0.000207519923487414
"S01001855",656,849,193,0.227326266195524,0.0758510315302278
"S01001856",579,723,144,0.199170124481328,0.108493236336441
"S01001857",756,874,118,0.135011441647597,0.234478824746856
"S01001858",814,959,145,0.151199165797706,0.19411449981121
"S01001859",908,1033,125,0.121006776379477,0.275331100098805
"S01001860",932,1136,204,0.179577464788732,0.13815792750345
"S01001861",873,1124,251,0.223309608540925,0.0798875909012734
"S01001862",864,977,113,0.115660184237462,0.292544398996817
"S01001863",863,994,131,0.131790744466801,0.243357151424523
"S01001864",746,989,243,0.245702730030334,0.0596245835556575
"S01001865",607,798,191,0.239348370927318,0.0648422381994665
"S01001866",668,752,84,0.111702127659574,0.305904748734651
"S01001867",498,576,78,0.135416666666667,0.233382664256034
"S01001868",627,775,148,0.190967741935484,0.120131910327806
"S01001869",769,904,135,0.149336283185841,0.19841709790948
"S01001870",656,767,111,0.144719687092568,0.209452116996711
"S01001871",757,919,162,0.176278563656148,0.143814832945897
"S01001872",745,875,130,0.148571428571429,0.200208354984893
"S01001873",735,857,122,0.142357059509918,0.215310481223257
"S01001874",612,823,211,0.256379100850547,0.0517030150158211
"S01001875",843,918,75,0.0816993464052288,0.426431162426847
"S01001876",979,1135,156,0.137444933920705,0.227965067644834
"S01001877",911,1077,166,0.154131847725163,0.187510994311202
"S01001878",994,1178,184,0.156196943972835,0.182983082540194
"S01001879",595,757,162,0.214002642007926,0.089993441914979
"S01001880",662,838,176,0.210023866348449,0.0946541605151076
"S01001881",633,732,99,0.135245901639344,0.233844031438173
"S01001882",648,829,181,0.218335343787696,0.0851539411774877
"S01001883",516,621,105,0.169082125603865,0.156884852777402
"S01001884",906,1044,138,0.132183908045977,0.242257365533107
"S01001885",1017,1144,127,0.111013986013986,0.308282792770653
"S01001886",553,640,87,0.1359375,0.231980549703841
"S01001887",828,952,124,0.130252100840336,0.24770449292881
"S01001888",836,1046,210,0.200764818355641,0.106352065542763
"S01001889",525,635,110,0.173228346456693,0.149229877038721
"S01001890",807,972,165,0.169753086419753,0.155622611152527
"S01001891",604,711,107,0.150492264416315,0.195737203345621
"S01001892",660,895,235,0.262569832402235,0.0475564033927225
"S01001893",865,1067,202,0.189315838800375,0.122607455751082
"S01001894",649,822,173,0.210462287104623,0.0941301590706199
"S01001895",665,830,165,0.198795180722892,0.109002266722724
"S01001896",760,903,143,0.158361018826135,0.178343965774501
"S01001897",744,1007,263,0.261171797418074,0.048465717877759
"S01001898",591,707,116,0.164073550212164,0.166602176534036
"S01001899",729,859,130,0.151338766006985,0.193795480592026
"S01001900",783,879,96,0.109215017064846,0.314578378729922
"S01001901",880,1082,202,0.186691312384473,0.126635104707342
"S01001902",772,1042,270,0.259117082533589,0.0498305652649327
"S01001903",537,631,94,0.148969889064976,0.199273369607303
"S01001904",589,687,98,0.142649199417758,0.214578189824898
"S01001905",778,1031,253,0.245392822502425,0.0598700081219164
"S01001906",819,1056,237,0.224431818181818,0.0787408023123391
"S01001907",743,859,116,0.135040745052387,0.234399401955959
"S01001908",728,946,218,0.230443974630021,0.0728454497700389
"S01001909",611,769,158,0.205461638491547,0.100264849072478
"S01001910",691,843,152,0.180308422301305,0.136931929397843
"S01001911",710,810,100,0.123456790123457,0.267752354427952
"S01001912",736,858,122,0.142191142191142,0.215727377949114
"S01001913",734,1023,289,0.282502443792766,0.0361579884782987
"S01001914",543,641,98,0.152886115444618,0.190290891472847
"S01001915",784,909,125,0.137513751375138,0.227783254968757
"S01001916",624,955,331,0.346596858638743,0.0141844395561654
"S01001917",641,790,149,0.188607594936709,0.123682821017018
"S01001918",623,1014,391,0.38560157790927,0.00766480157887887
"S01001919",849,969,120,0.123839009287926,0.266587100989253
"S01001920",654,754,100,0.13262599469496,0.241026072786373
"S01001921",560,659,99,0.150227617602428,0.196347838242578
"S01001922",756,823,67,0.0814094775212637,0.427779139850553
"S01001923",686,831,145,0.174488567990373,0.146970752983311
"S01001924",624,787,163,0.207115628970775,0.0981970798839584
"S01001925",716,876,160,0.182648401826484,0.13307275905794
"S01001926",708,892,184,0.20627802690583,0.0992393778957292
"S01001927",788,974,186,0.190965092402464,0.120135844635131
"S01001928",794,1256,462,0.367834394904459,0.0101931550467573
"S01001929",704,790,86,0.108860759493671,0.315831671316402
"S01001930",553,899,346,0.384872080088988,0.00775629637877904
"S01001931",705,854,149,0.174473067915691,0.146998351027986
"S01001932",1089,1528,439,0.287303664921466,0.0338100065702063
"S01001933",858,974,116,0.119096509240246,0.281373575742306
"S01001934",693,841,148,0.175980975029727,0.144335243138267
"S01001935",643,777,134,0.172458172458172,0.150625860588897
"S01001936",853,1071,218,0.203548085901027,0.10270594983875
"S01001937",812,985,173,0.175634517766497,0.144943247445617
"S01001938",435,715,280,0.391608391608392,0.00694755752758337
"S01001939",409,689,280,0.406386066763425,0.00543301446105807
"S01001940",606,815,209,0.256441717791411,0.051659494746953
"S01001941",797,1060,263,0.24811320754717,0.0577463529959894
"S01001942",411,644,233,0.361801242236025,0.0112088109714709
"S01001943",556,667,111,0.166416791604198,0.161990511467981
"S01001944",592,871,279,0.320321469575201,0.0210395049646617
"S01001945",633,776,143,0.184278350515464,0.130442732442771
"S01001946",706,973,267,0.274409044193217,0.0404500076268485
"S01001947",708,943,235,0.249204665959703,0.0569135465692517
"S01001948",654,887,233,0.262683201803833,0.0474833427437009
"S01001949",557,763,206,0.269986893840105,0.0429839747247228
"S01001950",771,995,224,0.225125628140704,0.0780392295363127
"S01001951",735,875,140,0.16,0.174901228765981
"S01001952",651,869,218,0.250863060989643,0.0556688335152047
"S01001953",632,940,308,0.327659574468085,0.0188752297606414
"S01001954",468,543,75,0.138121546961326,0.226183143104178
"S01001955",749,858,109,0.127039627039627,0.257007204936521
"S01001956",713,840,127,0.151190476190476,0.194134373218528
"S01001957",725,859,134,0.155995343422584,0.183420734150205
"S01001958",717,990,273,0.275757575757576,0.0397044889739243
"S01001959",596,651,55,0.0844854070660522,0.413668747834463
"S01001960",698,1021,323,0.316356513222331,0.022299586260635
"S01001961",799,1067,268,0.251171508903468,0.0554400481632827
"S01001962",759,904,145,0.160398230088496,0.174073817719352
"S01001963",635,871,236,0.270952927669346,0.0424185386666699
"S01001964",694,876,182,0.207762557077626,0.0973988082245709
"S01001965",740,909,169,0.185918591859186,0.127843415568836
"S01001966",708,838,130,0.155131264916468,0.185307241259158
"S01001967",595,782,187,0.239130434782609,0.0650282589818964
"S01001968",680,938,258,0.275053304904051,0.0400922789394084
"S01001969",588,723,135,0.186721991701245,0.12658734400915
"S01001970",573,658,85,0.129179331306991,0.250776757965697
"S01001971",671,828,157,0.189613526570048,0.122157977527962
"S01001972",661,842,181,0.214964370546318,0.0888983458136074
"S01001973",651,760,109,0.143421052631579,0.212654199148383
"S01001974",584,1017,433,0.425762045231072,0.00389869213455396
"S01001975",671,975,304,0.311794871794872,0.0238330182036624
"S01001976",558,938,380,0.405117270788913,0.00555026354786658
"S01001977",713,827,114,0.137847642079807,0.226902981735723
"S01001978",496,822,326,0.396593673965937,0.00639880078631216
"S01001979",543,871,328,0.376578645235362,0.00886781748107829
"S01001980",545,824,279,0.338592233009709,0.0160211211970049
"S01001981",628,929,301,0.324004305705059,0.0199268796308277
"S01001982",477,625,148,0.2368,0.0670476587067647
"S01001983",551,909,358,0.393839383938394,0.0066969515394014
"S01001984",340,599,259,0.432387312186978,0.00347153019078963
"S01001985",696,880,184,0.209090909090909,0.0957779802786811
"S01001986",430,716,286,0.399441340782123,0.00610315405807785
"S01001987",459,1057,598,0.565752128666036,0.000238438830100735
"S01001988",723,872,149,0.170871559633028,0.15353879349974
"S01001989",817,961,144,0.149843912591051,0.197236228121525
"S01001990",610,1224,614,0.501633986928105,0.00094511394686244
"S01001991",732,871,139,0.159586681974742,0.175763730017222
"S01001992",704,1027,323,0.314508276533593,0.0229098452391559
"S01001993",612,889,277,0.311586051743532,0.0239054328490832
"S01001994",577,1068,491,0.459737827715356,0.0021185835929503
"S01001995",615,759,144,0.189723320158103,0.121992575105595
"S01001996",559,1185,626,0.528270042194093,0.000545675651207738
"S01001997",646,829,183,0.220747889022919,0.0825619371876111
"S01001998",654,794,140,0.17632241813602,0.143738285054395
"S01001999",376,997,621,0.622868605817452,5.82005201652576e-05
"S01002000",699,858,159,0.185314685314685,0.128794963087313
"S01002001",587,940,353,0.375531914893617,0.00901783898165417
"S01002002",399,937,538,0.574172892209178,0.000196034743147579
"S01002003",765,904,139,0.153761061946903,0.188334570846993
"S01002004",581,911,330,0.362239297475302,0.0111321116683017
"S01002005",748,846,98,0.115839243498818,0.291952600683244
"S01002006",860,996,136,0.136546184738956,0.230351544324503
"S01002007",727,1058,331,0.312854442344045,0.0234686134397419
"S01002008",628,1031,403,0.390882638215325,0.007030881600908
"S01002009",562,946,384,0.405919661733615,0.00547585313550744
"S01002010",337,651,314,0.482334869431644,0.00138193979458451
"S01002011",1000,1180,180,0.152542372881356,0.191064466913606
"S01002012",547,937,390,0.416221985058698,0.00459703017477779
"S01002013",599,963,364,0.377985462097612,0.0086697256106586
"S01002014",490,1032,542,0.525193798449612,0.000582322843933158
"S01002015",889,963,74,0.0768431983385254,0.449525919918892
"S01002016",394,654,260,0.397553516819572,0.00629774011656983
"S01002017",1048,1204,156,0.129568106312292,0.249659420010895
"S01002018",788,909,121,0.133113311331133,0.239675334783805
"S01002019",436,1042,606,0.581573896353167,0.000164508257797354
"S01002020",198,655,457,0.697709923664122,6.37145914535244e-06
"S01002021",887,1032,145,0.140503875968992,0.220008381127947
"S01002022",710,829,119,0.143546441495778,0.212343113860969
"S01002023",512,959,447,0.466110531803962,0.00188154035765104
"S01002024",539,881,342,0.388195232690125,0.00734731344493032
"S01002025",614,986,372,0.377281947261663,0.00876828307262389
"S01002026",695,786,91,0.115776081424936,0.292161230852628
"S01002027",582,1341,759,0.565995525727069,0.000237105740115971
"S01002028",581,4139,3558,0.859627929451558,2.97034612960362e-09
"S01002029",438,1000,562,0.562,0.000259860999801001
"S01002030",565,932,367,0.393776824034335,0.00670386646040438
"S01002031",534,791,257,0.324905183312263,0.0196629074608333
"S01002032",541,936,395,0.422008547008547,0.00416115759116499
"S01002033",553,942,389,0.412951167728238,0.0048611865219885
"S01002034",532,1259,727,0.577442414614774,0.000181492641636835
"S01002035",714,822,108,0.131386861313869,0.24449159983366
"S01002036",603,1026,423,0.412280701754386,0.00491699213534858
"S01002037",427,873,446,0.510882016036655,0.000783675578560989
"S01002038",388,901,513,0.569367369589345,0.000219315510034319
"S01002039",552,673,121,0.179791976225854,0.137797118181012
"S01002040",382,655,273,0.416793893129771,0.00455219260771311
"S01002041",656,1133,477,0.421006178287732,0.00423388731541139
"S01002042",845,997,152,0.152457372116349,0.191256192819029
"S01002043",739,822,83,0.100973236009732,0.34492621959082
"S01002044",602,800,198,0.2475,0.0582190403719335
"S01002045",649,946,297,0.313953488372093,0.0230959379444484
"S01002046",439,685,246,0.359124087591241,0.0116879807459433
"S01002047",549,922,373,0.404555314533623,0.0056029175800748
"S01002048",450,1111,661,0.594959495949595,0.000118845994276441
"S01002049",667,1411,744,0.527285613040397,0.000557170612200852
"S01002050",675,752,77,0.102393617021277,0.33951527825466
"S01002051",762,871,109,0.125143513203215,0.262644410847403
"S01002052",520,900,380,0.422222222222222,0.00414579994987929
"S01002053",391,928,537,0.578663793103448,0.000176314411448327
"S01002054",428,944,516,0.546610169491525,0.000367043677166901
"S01002055",811,1005,194,0.193034825870647,0.117097581277737
"S01002056",879,982,103,0.104887983706721,0.330197570002165
"S01002057",773,918,145,0.157952069716776,0.179212429404459
"S01002058",479,788,309,0.392131979695431,0.00688799715792271
"S01002059",494,843,349,0.413997627520759,0.00477522393799675
"S01002060",418,928,510,0.549568965517241,0.000343781938047963
"S01002061",458,815,357,0.438036809815951,0.00314107779460932
"S01002062",572,688,116,0.168604651162791,0.157788702718927
"S01002063",517,1294,777,0.600463678516229,0.00010364841557243
"S01002064",648,977,329,0.336745138178096,0.0164742033160811
"S01002065",562,939,377,0.401490947816826,0.00589803347385977
"S01002066",439,842,403,0.478622327790974,0.00148430888602901
"S01002067",708,903,195,0.215946843853821,0.0877920264633978
"S01002068",573,1063,490,0.460959548447789,0.00207115963944672
"S01002069",519,664,145,0.218373493975904,0.0851123897851374
"S01002070",466,768,302,0.393229166666667,0.0067646754713805
